"Job","Host Name","Partition","QOS","Submit","Start","End","Elapsed Secs","Nodes Allocated","Raw Hours"
"61692100","cori haswell","regular_hsw","regular_1","2022-08-04 14:03:56","2022-11-10 08:43:54","2022-11-10 10:02:44","4730","1","1.3138888888888889"
"61692102","cori haswell","regular_hsw","regular_1","2022-08-04 14:03:59","2022-11-10 08:47:31","2022-11-10 14:47:52","21621","1","6.005833333333333"
"61692103","cori haswell","regular_hsw","regular_1","2022-08-04 14:04:04","2022-11-10 08:57:32","2022-11-10 09:09:38","726","1","0.20166666666666666"
"61692106","cori haswell","regular_hsw","regular_1","2022-08-04 14:04:09","2022-11-10 08:58:58","2022-11-10 14:58:58","21600","1","6"
"61692108","cori haswell","regular_hsw","regular_1","2022-08-04 14:04:16","2022-11-10 08:58:58","2022-11-10 10:43:23","6265","1","1.7402777777777778"
"61692109","cori haswell","regular_hsw","regular_1","2022-08-04 14:04:24","2022-11-10 09:01:58","2022-11-10 11:31:45","8987","1","2.4963888888888888"
"61692113","cori haswell","regular_hsw","regular_1","2022-08-04 14:04:29","2022-11-10 09:11:48","2022-11-10 10:28:45","4617","1","1.2825"
"61692115","cori haswell","regular_hsw","regular_1","2022-08-04 14:04:32","2022-11-10 09:48:34","2022-11-10 11:13:36","5102","1","1.4172222222222222"
"61692118","cori haswell","regular_hsw","regular_1","2022-08-04 14:04:37","2022-11-10 16:37:13","2022-11-10 17:08:46","1893","1","0.5258333333333334"
"61920844","cori haswell","regular_hsw","regular_1","2022-08-15 15:52:51","2022-11-10 00:00:00","2022-11-10 06:26:30","23190","4","25.766666666666666"
"61920857","cori haswell","regular_hsw","regular_1","2022-08-15 15:53:03","2022-11-10 00:00:00","2022-11-10 06:26:30","23190","4","25.766666666666666"
"61921038","cori haswell","regular_hsw","regular_1","2022-08-15 15:59:12","2022-11-10 08:35:18","2022-11-10 08:35:59","41","4","0.04555555555555556"
"62844215_18","cori haswell","regular_hsw","regular_1","2022-09-16 11:52:00","2022-11-10 00:00:00","2022-11-10 04:54:48","17688","1","4.913333333333333"
"62844231_17","cori haswell","regular_hsw","regular_1","2022-09-16 11:52:56","2022-11-10 00:00:00","2022-11-10 04:54:48","17688","1","4.913333333333333"
"63208096","cori haswell","regular_hsw","regular_1","2022-09-30 14:26:53","2022-11-10 08:35:05","2022-11-10 14:43:06","22081","1","6.133611111111111"
"63208097","cori haswell","regular_hsw","regular_1","2022-09-30 14:26:56","2022-11-10 08:35:18","2022-11-10 11:54:46","11968","1","3.3244444444444445"
"63388282","cori haswell","regular_hsw","regular_1","2022-10-07 08:42:26","2022-11-10 00:00:00","2022-11-10 13:46:05","49565","1","13.768055555555556"
"63595338","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:00","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595339","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:01","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595341","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:02","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595342","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:03","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595343","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:04","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595346","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:08","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595347","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:08","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595348","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:09","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595349","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:11","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595350","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:14","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595354","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:16","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595355","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:19","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595356","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:22","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595357","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:25","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595359","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:28","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595360","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:30","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595361","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:33","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595363","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:35","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595364","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:38","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595366","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:40","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595367","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:43","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595368","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:46","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595369","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:49","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595370","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:51","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595371","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:54","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595373","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:57","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595375","cori haswell","regular_hsw","regular_1","2022-10-14 10:21:59","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595376","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:03","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595378","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:05","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595379","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:08","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595381","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:11","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595383","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:14","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595384","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:17","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595394","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:19","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595395","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:21","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595398","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:22","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595400","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:23","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595401","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:25","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595402","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:26","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595403","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:27","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595404","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:28","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595405","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:29","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595408","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:31","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595410","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:32","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595412","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:34","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595413","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:35","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595414","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:36","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595415","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:37","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595416","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:39","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595418","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:42","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595419","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:47","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595420","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:49","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595421","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:50","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595422","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:54","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595423","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:56","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595424","cori haswell","regular_hsw","regular_1","2022-10-14 10:22:59","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595425","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:01","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595427","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:06","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595429","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:08","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595430","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:11","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595431","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:14","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595433","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:16","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595435","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:19","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595437","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:21","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595438","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:25","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595440","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:28","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595441","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:30","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595444","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:33","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595446","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:36","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595447","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:40","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595448","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:42","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595449","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:45","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595450","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:51","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595451","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:53","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595453","cori haswell","regular_hsw","regular_1","2022-10-14 10:23:59","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595455","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:03","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595457","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:05","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595458","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:08","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595459","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:09","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595460","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:11","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595461","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:12","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595462","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:17","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595463","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:19","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595464","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:20","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595466","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:22","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595467","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:24","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595469","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:25","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595470","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:27","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595472","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:29","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595473","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:31","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595474","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:33","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595475","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:36","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595476","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:42","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595477","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:45","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595478","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:48","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595479","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:50","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595480","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:53","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595481","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:55","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595483","cori haswell","regular_hsw","regular_1","2022-10-14 10:24:58","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63595484","cori haswell","regular_hsw","regular_1","2022-10-14 10:25:01","2022-11-10 00:00:00","2022-11-10 06:06:29","21989","1","6.108055555555556"
"63657325","cori haswell","regular_hsw","regular_1","2022-10-17 08:22:26","2022-11-10 00:48:10","2022-11-10 02:48:30","7220","16","32.08888888888889"
"63708831","cori haswell","regular_hsw","regular_1","2022-10-18 09:03:14","2022-11-09 23:20:24","2022-11-09 23:59:59","2375","16","10.555555555555555"
"63708831","cori haswell","regular_hsw","regular_1","2022-10-18 09:03:14","2022-11-10 00:00:00","2022-11-10 01:20:31","4831","16","21.47111111111111"
"63708833","cori haswell","regular_hsw","regular_1","2022-10-18 09:03:17","2022-11-10 04:34:58","2022-11-10 06:35:15","7217","16","32.07555555555555"
"63708836","cori haswell","regular_hsw","regular_1","2022-10-18 09:03:21","2022-11-10 10:03:56","2022-11-10 12:04:25","7229","16","32.12888888888889"
"63708838","cori haswell","regular_hsw","regular_1","2022-10-18 09:03:25","2022-11-10 16:44:44","2022-11-10 18:45:12","7228","16","32.12444444444444"
"63713813_217","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-09 23:29:12","2022-11-09 23:59:59","1847","1","0.5130555555555556"
"63713813_217","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 00:00:00","2022-11-10 00:01:58","118","1","0.03277777777777778"
"63713813_218","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-09 23:50:08","2022-11-09 23:59:59","591","1","0.16416666666666666"
"63713813_218","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 00:00:00","2022-11-10 00:28:17","1697","1","0.4713888888888889"
"63713813_219","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 02:13:14","2022-11-10 02:44:52","1898","1","0.5272222222222223"
"63713813_220","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 02:52:23","2022-11-10 03:24:09","1906","1","0.5294444444444445"
"63713813_221","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 03:27:25","2022-11-10 03:53:37","1572","1","0.43666666666666665"
"63713813_222","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 04:26:18","2022-11-10 04:48:09","1311","1","0.3641666666666667"
"63713813_223","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 04:29:40","2022-11-10 04:50:22","1242","1","0.345"
"63713813_224","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 04:33:17","2022-11-10 04:55:04","1307","1","0.3630555555555556"
"63713813_225","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 04:33:17","2022-11-10 04:54:48","1291","1","0.3586111111111111"
"63713813_226","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 04:56:39","2022-11-10 05:20:24","1425","1","0.3958333333333333"
"63713813_227","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 04:56:39","2022-11-10 05:19:33","1374","1","0.38166666666666665"
"63713813_228","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 06:39:56","2022-11-10 07:03:20","1404","1","0.39"
"63713813_229","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 06:53:33","2022-11-10 07:15:56","1343","1","0.37305555555555553"
"63713813_230","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 08:40:04","2022-11-10 09:14:30","2066","1","0.5738888888888889"
"63713813_231","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 08:42:01","2022-11-10 09:17:49","2148","1","0.5966666666666667"
"63713813_232","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 08:57:34","2022-11-10 09:32:09","2075","1","0.5763888888888888"
"63713813_233","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 09:00:31","2022-11-10 09:36:35","2164","1","0.6011111111111112"
"63713813_234","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 09:00:31","2022-11-10 09:36:04","2133","1","0.5925"
"63713813_235","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 09:00:31","2022-11-10 09:35:35","2104","1","0.5844444444444444"
"63713813_236","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 09:00:31","2022-11-10 09:35:25","2094","1","0.5816666666666667"
"63713813_237","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 09:00:31","2022-11-10 09:36:01","2130","1","0.5916666666666667"
"63713813_238","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 09:30:01","2022-11-10 09:59:55","1794","1","0.49833333333333335"
"63713813_239","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 09:33:50","2022-11-10 10:04:48","1858","1","0.5161111111111111"
"63713813_240","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 15:21:28","2022-11-10 15:57:01","2133","1","0.5925"
"63713813_241","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 15:21:28","2022-11-10 15:58:13","2205","1","0.6125"
"63713813_242","cori haswell","regular_hsw","regular_1","2022-10-18 12:27:16","2022-11-10 18:34:14","2022-11-10 19:09:32","2118","1","0.5883333333333334"
"63721704","cori haswell","regular_hsw","regular_1","2022-11-09 09:51:29","2022-11-10 05:22:36","2022-11-10 06:50:15","5259","16","23.373333333333335"
"63721704","cori haswell","regular_hsw","regular_1","2022-11-10 06:50:25","2022-11-10 10:40:29","2022-11-10 12:08:01","5252","16","23.342222222222222"
"63755759","cori haswell","regular_hsw","regular_1","2022-10-20 11:46:52","2022-11-09 23:14:23","2022-11-09 23:59:59","2736","16","12.16"
"63755759","cori haswell","regular_hsw","regular_1","2022-10-20 11:46:52","2022-11-10 00:00:00","2022-11-10 01:14:50","4490","16","19.955555555555556"
"63755760","cori haswell","regular_hsw","regular_1","2022-10-20 11:46:57","2022-11-10 04:49:00","2022-11-10 06:49:13","7213","16","32.05777777777778"
"63755761","cori haswell","regular_hsw","regular_1","2022-10-20 11:47:01","2022-11-10 10:03:56","2022-11-10 12:04:25","7229","16","32.12888888888889"
"63755762","cori haswell","regular_hsw","regular_1","2022-10-20 11:47:04","2022-11-10 16:51:25","2022-11-10 18:51:51","7226","16","32.11555555555555"
"63839476","cori haswell","regular_hsw","regular_1","2022-10-24 14:15:50","2022-11-10 00:00:00","2022-11-10 05:20:11","19211","1","5.336388888888889"
"63839477","cori haswell","regular_hsw","regular_1","2022-10-24 14:15:52","2022-11-10 00:00:00","2022-11-10 06:26:30","23190","1","6.441666666666666"
"63854124","cori haswell","regular_hsw","regular_1","2022-10-25 07:07:19","2022-11-10 01:00:43","2022-11-10 03:55:51","10508","8","23.351111111111113"
"63854125","cori haswell","regular_hsw","regular_1","2022-10-25 07:07:19","2022-11-10 04:26:24","2022-11-10 07:21:30","10506","8","23.346666666666668"
"63854126","cori haswell","regular_hsw","regular_1","2022-10-25 07:07:19","2022-11-10 08:35:06","2022-11-10 11:30:17","10511","8","23.357777777777777"
"63867256","cori haswell","regular_hsw","regular_1","2022-10-25 19:17:18","2022-11-10 04:07:03","2022-11-10 06:07:30","7227","16","32.12"
"63867258","cori haswell","regular_hsw","regular_1","2022-10-25 19:17:25","2022-11-10 08:41:58","2022-11-10 10:42:08","7210","16","32.044444444444444"
"63867260","cori haswell","regular_hsw","regular_1","2022-10-25 19:17:32","2022-11-10 11:08:33","2022-11-10 13:08:33","7200","16","32"
"63867263","cori haswell","regular_hsw","regular_1","2022-10-25 19:17:37","2022-11-10 17:18:36","2022-11-10 19:18:38","7202","16","32.00888888888889"
"63867288","cori haswell","regular_hsw","regular_1","2022-10-25 19:18:59","2022-11-10 04:50:59","2022-11-10 06:51:19","7220","16","32.08888888888889"
"63867290","cori haswell","regular_hsw","regular_1","2022-10-25 19:19:04","2022-11-10 10:05:56","2022-11-10 12:05:56","7200","16","32"
"63867321","cori haswell","regular_hsw","regular_1","2022-10-25 19:20:33","2022-11-10 04:07:20","2022-11-10 06:07:30","7210","16","32.044444444444444"
