"Job","Host Name","Partition","QOS","Submit","Start","End","Elapsed Secs","Nodes Allocated","Raw Hours"
"64249517_21510","cori haswell","shared","shared","2022-11-11 08:53:42","2022-11-11 08:54:59","2022-11-11 09:41:30","2791","1","0.024227430555555554"
"64249517_21511","cori haswell","shared","shared","2022-11-11 08:53:42","2022-11-11 08:54:59","2022-11-11 09:35:25","2426","1","0.021059027777777777"
"64249542","cori haswell","interactive","interactive","2022-11-11 08:54:25","2022-11-11 08:57:18","2022-11-11 10:57:21","7203","16","32.013333333333335"
"64249546","cori haswell","regular_hsw","regular_1","2022-11-11 08:55:14","2022-11-13 04:08:37","2022-11-13 07:23:55","11718","16","52.08"
"64249548","cori haswell","genepool_shared","genepool_shared","2022-11-11 08:55:30","2022-11-11 08:55:59","2022-11-11 08:56:19","20","1","0.00017361111111111112"
"64249549","cori haswell","shared","shared","2022-11-11 08:55:32","2022-11-11 08:56:35","2022-11-11 09:07:30","655","1","0.011371527777777777"
"64249550","cori haswell","genepool_shared","genepool_shared","2022-11-11 08:55:56","2022-11-11 08:55:59","2022-11-11 08:56:22","23","1","0.0007986111111111112"
"64249551","cori haswell","genepool_shared","genepool_shared","2022-11-11 08:56:02","2022-11-11 08:56:59","2022-11-11 20:57:06","43207","1","0.7501215277777777"
"64249552","cori haswell","debug_hsw","debug_hsw","2022-11-11 08:56:04","2022-11-11 08:56:09","2022-11-11 08:56:17","8","4","0.008888888888888889"
"64249553","cori haswell","genepool_shared","genepool_shared","2022-11-11 08:56:04","2022-11-11 08:56:59","2022-11-11 08:57:20","21","1","0.0007291666666666667"
"64249554","cori haswell","shared","shared","2022-11-11 08:56:22","2022-11-11 08:57:54","2022-11-11 09:06:29","515","1","0.008940972222222222"
"64249556","cori haswell","debug_hsw","debug_hsw","2022-11-11 08:57:28","2022-11-11 08:57:31","2022-11-11 09:09:31","720","8","1.6"
"64249557","cori haswell","debug_hsw","debug_hsw","2022-11-11 08:57:31","2022-11-11 08:57:41","2022-11-11 09:09:33","712","8","1.5822222222222222"
"64249558","cori haswell","debug_hsw","debug_hsw","2022-11-11 08:57:43","2022-11-11 08:57:51","2022-11-11 08:58:42","51","4","0.056666666666666664"
"64249564","cori haswell","debug_hsw","debug_hsw","2022-11-11 08:59:01","2022-11-11 08:59:11","2022-11-11 08:59:26","15","2","0.008333333333333333"
"64249565","cori haswell","genepool_shared","genepool_shared","2022-11-11 08:59:05","2022-11-11 09:00:05","2022-11-11 09:00:32","27","1","0.000234375"
"64249578","cori haswell","interactive","interactive","2022-11-11 09:00:09","2022-11-11 09:00:09","2022-11-11 09:00:24","15","1","0.004166666666666667"
"64249579","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:00:11","2022-11-11 09:01:02","2022-11-11 09:01:08","6","1","0.00010416666666666667"
"64249581","cori haswell","genepool_shared","jgi_special_gtsdm","2022-11-11 09:00:40","2022-11-11 09:01:02","2022-11-11 09:01:53","51","1","0.0017708333333333332"
"64249585","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:01:59","2022-11-11 09:02:02","2022-11-11 09:02:08","6","4","0.006666666666666667"
"64249586","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:02:04","2022-11-11 09:03:23","2022-11-11 21:03:45","43222","1","0.7503819444444444"
"64249587","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:02:04","2022-11-11 09:03:23","2022-11-11 21:03:45","43222","1","0.7503819444444444"
"64249590","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:02:26","2022-11-11 09:03:24","2022-11-11 18:14:12","33048","1","1.1475"
"64249591","cori haswell","interactive","interactive","2022-11-11 09:02:31","2022-11-11 09:02:31","2022-11-11 09:33:47","1876","1","0.5211111111111111"
"64249594","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:02:34","2022-11-11 09:04:49","2022-11-11 11:18:07","7998","1","0.27770833333333333"
"64249596","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:02:43","2022-11-11 09:04:49","2022-11-11 16:40:24","27335","1","0.9491319444444445"
"64249597","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:02:50","2022-11-11 09:04:49","2022-11-11 11:15:52","7863","1","0.2730208333333333"
"64249598","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:02:58","2022-11-11 09:04:49","2022-11-11 17:43:30","31121","1","1.0805902777777778"
"64249600","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:03:11","2022-11-11 09:04:49","2022-11-11 10:33:18","5309","1","0.18434027777777778"
"64249602","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:03:23","2022-11-11 09:04:49","2022-11-11 10:35:30","5441","1","0.1889236111111111"
"64249603","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:03:31","2022-11-11 09:04:49","2022-11-11 10:26:47","4918","1","0.17076388888888888"
"64249604","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:03:38","2022-11-11 09:04:49","2022-11-11 10:38:58","5649","1","0.19614583333333332"
"64249605","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:04:05","2022-11-11 09:06:10","2022-11-11 18:00:51","32081","1","0.5569618055555555"
"64249606","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:04:18","2022-11-11 09:06:10","2022-11-11 09:09:56","226","1","0.0019618055555555556"
"64249607","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:04:21","2022-11-11 09:06:10","2022-11-11 09:06:18","8","1","0.00006944444444444444"
"64249608","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:04:21","2022-11-11 09:04:23","2022-11-11 09:04:43","20","2","0.011111111111111112"
"64249610","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:04:45","2022-11-11 09:34:55","2022-11-11 10:04:55","1800","32","16"
"64249615","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:05:24","2022-11-11 09:07:06","2022-11-11 09:07:12","6","1","0.00005208333333333334"
"64249616","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:05:51","2022-11-11 09:35:35","2022-11-11 10:05:57","1822","32","16.195555555555554"
"64249617","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:05:54","2022-11-11 09:07:06","2022-11-11 09:08:31","85","1","0.002951388888888889"
"64249618","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:05:54","2022-11-11 09:05:56","2022-11-11 09:05:59","3","1","0.0008333333333333334"
"64249619","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:06:02","2022-11-11 09:07:06","2022-11-11 09:07:27","21","1","0.0007291666666666667"
"64249620","cori haswell","genepool_shared","jgi_special_gtsdm","2022-11-11 09:06:04","2022-11-11 09:06:06","2022-11-11 09:07:10","64","1","0.0005555555555555556"
"64249622","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:06:12","2022-11-11 09:06:14","2022-11-11 09:08:50","156","1","0.043333333333333335"
"64249623","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:06:25","2022-11-11 09:06:26","2022-11-11 09:06:31","5","4","0.005555555555555556"
"64249624","cori haswell","interactive","interactive","2022-11-11 09:06:25","2022-11-11 09:12:11","2022-11-11 13:12:21","14410","1","4.002777777777778"
"64249625","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:06:33","2022-11-11 09:06:35","2022-11-11 09:17:40","665","64","11.822222222222223"
"64249626","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:07:03","2022-11-11 09:07:06","2022-11-11 20:24:14","40628","1","0.7053472222222222"
"64249628","cori haswell","regular_hsw","regular_1","2022-11-11 09:08:54","2022-11-11 09:11:27","2022-11-11 09:21:29","602","2","0.33444444444444443"
"64249629","cori haswell","regular_hsw","regular_1","2022-11-11 09:08:54","2022-11-11 09:11:27","2022-11-11 09:21:29","602","2","0.33444444444444443"
"64249630","cori haswell","regular_hsw","regular_1","2022-11-11 09:08:54","2022-11-11 09:11:27","2022-11-11 09:21:29","602","2","0.33444444444444443"
"64249631","cori haswell","regular_hsw","regular_1","2022-11-11 09:08:55","2022-11-11 09:11:27","2022-11-11 09:21:29","602","2","0.33444444444444443"
"64249632","cori haswell","regular_hsw","regular_1","2022-11-11 09:08:55","2022-11-11 09:11:27","2022-11-11 09:21:29","602","2","0.33444444444444443"
"64249633","cori haswell","regular_hsw","regular_1","2022-11-11 09:08:55","2022-11-11 09:11:27","2022-11-11 09:21:29","602","2","0.33444444444444443"
"64249634","cori haswell","regular_hsw","regular_1","2022-11-11 09:08:56","2022-11-11 09:11:27","2022-11-11 09:21:29","602","2","0.33444444444444443"
"64249635","cori haswell","regular_hsw","regular_1","2022-11-11 09:08:56","2022-11-11 09:11:27","2022-11-11 09:21:29","602","2","0.33444444444444443"
"64249638","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:09:22","2022-11-11 09:09:25","2022-11-11 09:19:26","601","2","0.3338888888888889"
"64249639","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:09:22","2022-11-11 09:09:25","2022-11-11 09:19:26","601","2","0.3338888888888889"
"64249645","cori haswell","shared","shared","2022-11-11 09:10:30","2022-11-11 09:11:11","2022-11-11 09:23:50","759","1","0.013177083333333334"
"64249646","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:10:32","2022-11-11 09:10:34","2022-11-11 09:12:53","139","11","0.4247222222222222"
"64249647","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:10:52","2022-11-11 09:10:52","2022-11-11 09:11:29","37","16","0.16444444444444445"
"64249649","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:11:02","2022-11-11 09:11:05","2022-11-11 09:11:16","11","4","0.012222222222222223"
"64249650","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:11:11","2022-11-11 09:12:11","2022-11-11 09:12:17","6","1","0.00010416666666666667"
"64249653","cori haswell","shared","shared","2022-11-11 09:11:41","2022-11-11 09:12:12","2022-11-11 09:28:12","960","1","0.016666666666666666"
"64249654","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:11:51","2022-11-11 09:11:52","2022-11-11 09:12:22","30","6","0.05"
"64249655","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:12:03","2022-11-11 09:12:12","2022-11-11 21:12:00","43188","1","0.7497916666666666"
"64249656","cori haswell","interactive","interactive","2022-11-11 09:12:15","2022-11-11 09:14:10","2022-11-11 11:14:36","7226","2","4.014444444444444"
"64249660","cori haswell","shared","shared","2022-11-11 09:12:57","2022-11-11 09:13:12","2022-11-11 09:29:09","957","1","0.016614583333333332"
"64249661","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:12:59","2022-11-11 09:13:02","2022-11-11 09:25:16","734","1","0.2038888888888889"
"64249663","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:13:06","2022-11-11 09:13:07","2022-11-11 09:13:57","50","1","0.013888888888888888"
"64249666","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:13:34","2022-11-11 09:13:37","2022-11-11 09:14:47","70","11","0.21388888888888888"
"64249668","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:14:09","2022-11-11 09:14:10","2022-11-11 09:31:00","1010","28","7.855555555555555"
"64249670","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:14:50","2022-11-11 09:15:14","2022-11-11 09:15:55","41","1","0.0003559027777777778"
"64249672","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:14:55","2022-11-11 09:15:14","2022-11-11 09:15:59","45","1","0.000390625"
"64249673","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:14:55","2022-11-11 09:15:14","2022-11-11 09:15:22","8","1","0.00006944444444444444"
"64249674","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:14:57","2022-11-11 09:15:14","2022-11-11 09:15:23","9","1","0.000078125"
"64249675","cori haswell","shared","shared","2022-11-11 09:14:57","2022-11-11 09:15:14","2022-11-11 09:21:27","373","1","0.0064756944444444445"
"64249676","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:14:57","2022-11-11 09:15:14","2022-11-11 09:15:23","9","1","0.000078125"
"64249677","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:14:57","2022-11-11 09:15:14","2022-11-11 09:15:23","9","1","0.000078125"
"64249678","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:15:00","2022-11-11 09:15:14","2022-11-11 09:15:22","8","1","0.00006944444444444444"
"64249679","cori haswell","shared","shared","2022-11-11 09:15:15","2022-11-11 09:16:15","2022-11-11 09:27:26","671","1","0.011649305555555555"
"64249681","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:15:24","2022-11-11 09:15:26","2022-11-11 09:15:31","5","4","0.005555555555555556"
"64249682","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:15:48","2022-11-11 09:15:49","2022-11-11 09:17:01","72","11","0.22"
"64249683","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:15:55","2022-11-11 09:16:15","2022-11-11 09:16:46","31","1","0.0002690972222222222"
"64249684","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:15:59","2022-11-11 09:16:15","2022-11-11 09:16:45","30","1","0.0010416666666666667"
"64249685","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:16:09","2022-11-11 09:16:15","2022-11-11 09:18:16","121","1","0.004201388888888889"
"64249687","cori haswell","genepool","genepool","2022-11-11 09:16:25","2022-11-11 09:54:28","2022-11-11 09:56:03","95","1","0.02638888888888889"
"64249688","cori haswell","genepool","genepool","2022-11-11 09:16:26","2022-11-11 09:55:30","2022-11-11 09:57:07","97","1","0.026944444444444444"
"64249690","cori haswell","genepool","genepool","2022-11-11 09:16:28","2022-11-11 10:22:42","2022-11-11 10:30:33","471","1","0.13083333333333333"
"64249691","cori haswell","genepool","genepool","2022-11-11 09:16:30","2022-11-11 10:32:18","2022-11-11 10:32:23","5","1","0.001388888888888889"
"64249693","cori haswell","shared","shared","2022-11-11 09:16:33","2022-11-11 09:18:09","2022-11-11 09:26:23","494","1","0.008576388888888889"
"64249701","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:17:00","2022-11-11 09:17:15","2022-11-11 20:18:30","39675","1","0.6888020833333334"
"64249702","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:17:02","2022-11-11 09:17:05","2022-11-11 09:17:37","32","6","0.05333333333333334"
"64249707","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:17:40","2022-11-11 09:17:45","2022-11-11 09:45:05","1640","15","6.833333333333333"
"64249709","cori haswell","shared","shared","2022-11-11 09:18:04","2022-11-11 09:19:28","2022-11-11 09:26:52","444","1","0.0077083333333333335"
"64249711","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:18:50","2022-11-11 09:18:52","2022-11-11 09:46:17","1645","15","6.854166666666667"
"64249712","cori haswell","regular_hsw","regular_1","2022-11-11 09:18:55","2022-11-11 13:42:35","2022-11-11 14:01:40","1145","2","0.6361111111111111"
"64249713","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:19:00","2022-11-11 09:19:18","2022-11-11 21:19:46","43228","1","0.7504861111111111"
"64249715","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:19:31","2022-11-11 09:19:32","2022-11-11 09:22:09","157","16","0.6977777777777778"
"64249716","cori haswell","shared","shared","2022-11-11 09:19:36","2022-11-11 09:20:49","2022-11-11 09:28:28","459","1","0.00796875"
"64249717","cori haswell","interactive","interactive","2022-11-11 09:19:38","2022-11-11 09:19:38","2022-11-11 09:38:52","1154","1","0.32055555555555554"
"64249720","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:20:01","2022-11-11 09:20:17","2022-11-11 09:20:25","8","1","0.00006944444444444444"
"64249721","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:20:04","2022-11-11 09:20:17","2022-11-11 09:21:35","78","1","0.0006770833333333334"
"64249722","cori haswell","regular_hsw","regular_1","2022-11-11 09:20:04","2022-11-11 13:42:35","2022-11-11 14:01:38","1143","2","0.635"
"64249723","cori haswell","interactive","interactive","2022-11-11 09:21:05","2022-11-11 09:21:05","2022-11-11 09:21:17","12","1","0.0033333333333333335"
"64249724","cori haswell","interactive","interactive","2022-11-11 09:21:11","2022-11-11 09:21:11","2022-11-11 11:21:16","7205","2","4.002777777777778"
"64249725","cori haswell","regular_hsw","regular_1","2022-11-11 09:21:22","2022-11-11 13:42:35","2022-11-11 14:07:15","1480","2","0.8222222222222222"
"64249726","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:21:29","2022-11-11 09:21:32","2022-11-11 09:24:19","167","1","0.04638888888888889"
"64249727","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:21:40","2022-11-11 09:22:16","2022-11-11 09:22:23","7","1","0.00012152777777777777"
"64249729","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:22:25","2022-11-11 09:22:26","2022-11-11 09:25:12","166","1","0.04611111111111111"
"64249730","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:22:29","2022-11-11 09:23:30","2022-11-11 12:22:21","10731","1","0.3726041666666667"
"64249732","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:23:22","2022-11-11 09:23:29","2022-11-11 09:26:45","196","1","0.05444444444444444"
"64249733","cori haswell","regular_hsw","regular_1","2022-11-11 09:23:40","2022-11-11 16:22:46","2022-11-11 20:23:00","14414","22","88.08555555555556"
"64249734","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:23:42","2022-11-11 09:23:43","2022-11-11 09:27:31","228","1","0.06333333333333334"
"64249735","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:23:51","2022-11-11 09:23:51","2022-11-11 09:23:59","8","4","0.008888888888888889"
"64249736","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:23:53","2022-11-11 09:23:55","2022-11-11 09:54:05","1810","32","16.08888888888889"
"64249737","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:24:00","2022-11-11 09:24:51","2022-11-11 20:25:38","39647","1","0.6883159722222222"
"64249738","cori haswell","regular_hsw","regular_1","2022-11-11 09:24:32","2022-11-11 16:44:27","2022-11-11 20:44:37","14410","22","88.06111111111112"
"64249740","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:25:53","2022-11-11 09:27:34","2022-11-11 09:27:41","7","1","0.00006076388888888889"
"64249741","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:25:55","2022-11-11 09:27:34","2022-11-11 09:31:21","227","1","0.0019704861111111112"
"64249742","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:26:00","2022-11-11 09:27:34","2022-11-11 16:17:24","24590","1","0.42690972222222223"
"64249743","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:26:07","2022-11-11 09:27:34","2022-11-11 09:27:59","25","1","0.0008680555555555555"
"64249745","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:26:13","2022-11-11 09:26:15","2022-11-11 09:37:00","645","2","0.35833333333333334"
"64249746","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:26:18","2022-11-11 09:27:34","2022-11-11 09:28:56","82","1","0.0028472222222222223"
"64249753","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:27:00","2022-11-11 09:29:00","2022-11-11 09:29:06","6","1","0.00005208333333333334"
"64249757","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:28:01","2022-11-11 09:29:00","2022-11-11 20:55:51","41211","1","0.71546875"
"64249758","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:28:01","2022-11-11 09:28:01","2022-11-11 09:31:10","189","1","0.0525"
"64249760","cori haswell","regular_hsw","premium","2022-11-11 09:28:43","2022-11-11 09:28:45","2022-11-11 13:28:58","14413","4","16.014444444444443"
"64249761","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:28:48","2022-11-11 09:28:56","2022-11-11 09:29:39","43","2","0.02388888888888889"
"64249762","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:30:01","2022-11-11 09:30:04","2022-11-11 09:40:08","604","4","0.6711111111111111"
"64249765","cori haswell","genepool_shared","jgi_special_gtsdm","2022-11-11 09:30:48","2022-11-11 09:31:20","2022-11-11 09:32:12","52","1","0.0018055555555555555"
"64249766","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:31:03","2022-11-11 09:33:14","2022-11-11 20:58:23","41109","1","0.7136979166666667"
"64249768_1","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:31:23","2022-11-11 09:33:14","2022-11-11 09:48:50","936","1","0.065"
"64249768_2","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:31:23","2022-11-11 09:33:14","2022-11-11 09:48:15","901","1","0.06256944444444444"
"64249768_3","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:31:23","2022-11-11 09:33:14","2022-11-11 09:51:36","1102","1","0.07652777777777778"
"64249768_4","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:31:23","2022-11-11 09:33:14","2022-11-11 09:57:09","1435","1","0.09965277777777778"
"64249768_5","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:31:23","2022-11-11 09:33:14","2022-11-11 09:47:19","845","1","0.058680555555555555"
"64249768_6","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:31:23","2022-11-11 09:33:14","2022-11-11 09:45:23","729","1","0.050625"
"64249768_7","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:31:23","2022-11-11 09:33:14","2022-11-11 09:34:17","63","1","0.004375"
"64249777","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:32:42","2022-11-11 09:34:36","2022-11-11 09:35:19","43","1","0.0007465277777777778"
"64249779","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:33:10","2022-11-11 09:33:13","2022-11-11 09:36:26","193","1","0.05361111111111111"
"64249788","cori haswell","shared","shared","2022-11-11 09:34:12","2022-11-11 09:42:23","2022-11-11 19:45:30","36187","1","2.512986111111111"
"64249790","cori haswell","regular_hsw","premium","2022-11-11 09:34:20","2022-11-11 09:34:22","2022-11-11 23:59:59","51937","16","230.8311111111111"
"64249790","cori haswell","regular_hsw","premium","2022-11-11 09:34:20","2022-11-12 00:00:00","2022-11-12 23:59:59","86399","16","383.99555555555554"
"64249790","cori haswell","regular_hsw","premium","2022-11-11 09:34:20","2022-11-13 00:00:00","2022-11-13 09:33:22","34402","16","152.89777777777778"
"64249791","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:34:23","2022-11-11 09:34:25","2022-11-11 09:44:37","612","1","0.17"
"64249795","cori haswell","realtime_shared","realtime_majorana","2022-11-11 09:36:02","2022-11-11 09:36:03","2022-11-11 09:47:47","704","1","0.006111111111111111"
"64249796","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:36:14","2022-11-11 09:37:19","2022-11-11 09:37:44","25","1","0.0008680555555555555"
"64249797","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:36:20","2022-11-11 09:37:19","2022-11-11 09:37:26","7","1","0.00006076388888888889"
"64249798","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:36:22","2022-11-11 09:37:19","2022-11-11 09:37:41","22","1","0.0007638888888888889"
"64249800","cori haswell","genepool_shared","jgi_special_gtrna","2022-11-11 09:36:25","2022-11-11 09:37:19","2022-11-11 10:15:59","2320","1","0.32222222222222224"
"64249801","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:36:35","2022-11-11 09:36:40","2022-11-11 09:36:50","10","2","0.005555555555555556"
"64249805","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:37:26","2022-11-11 09:38:42","2022-11-11 09:39:04","22","1","0.00019097222222222223"
"64249808","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:37:52","2022-11-11 09:37:52","2022-11-11 09:38:49","57","2","0.03166666666666667"
"64249810","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:38:38","2022-11-11 09:38:38","2022-11-11 09:41:47","189","1","0.0525"
"64249811","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:38:43","2022-11-11 09:38:50","2022-11-11 09:39:23","33","2","0.018333333333333333"
"64249812","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:39:01","2022-11-11 09:40:06","2022-11-11 18:01:43","30097","1","0.5225173611111111"
"64249817","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:40:12","2022-11-11 09:40:12","2022-11-11 09:40:20","8","2","0.0044444444444444444"
"64249822","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:41:12","2022-11-11 09:41:12","2022-11-11 10:11:31","1819","4","2.0211111111111113"
"64249823","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:41:35","2022-11-11 09:42:56","2022-11-11 09:47:36","280","1","0.0024305555555555556"
"64249824","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:41:35","2022-11-11 09:42:56","2022-11-11 09:43:43","47","1","0.00040798611111111114"
"64249826","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:41:57","2022-11-11 09:41:58","2022-11-11 09:45:23","205","1","0.05694444444444444"
"64249827","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:42:01","2022-11-11 09:42:56","2022-11-11 20:53:35","40239","1","0.69859375"
"64249833","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:42:43","2022-11-11 09:44:19","2022-11-11 09:44:24","5","1","0.00008680555555555556"
"64249835","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:43:30","2022-11-11 09:43:30","2022-11-11 09:48:33","303","1","0.08416666666666667"
"64249836","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:43:32","2022-11-11 09:43:32","2022-11-11 09:43:50","18","2","0.01"
"64249841","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:44:37","2022-11-11 09:44:37","2022-11-11 09:45:05","28","6","0.04666666666666667"
"64249844","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:45:03","2022-11-11 09:47:11","2022-11-11 21:01:07","40436","1","0.7020138888888889"
"64249846","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:45:05","2022-11-11 09:47:11","2022-11-11 20:54:37","40046","1","0.6952430555555555"
"64249848","cori haswell","interactive","interactive","2022-11-11 09:45:44","2022-11-11 09:45:44","2022-11-11 10:46:08","3624","1","1.0066666666666666"
"64249849","cori haswell","debug_hsw","debug_hsw","2022-11-11 09:45:50","2022-11-11 09:45:50","2022-11-11 09:48:51","181","1","0.050277777777777775"
"64249850","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:46:25","2022-11-11 09:48:42","2022-11-11 09:48:57","15","1","0.0005208333333333333"
"64249851","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:46:33","2022-11-11 09:48:42","2022-11-11 09:49:03","21","1","0.0007291666666666667"
"64249852","cori haswell","regular_hsw","regular_1","2022-11-11 09:46:45","2022-11-13 11:48:34","2022-11-13 23:59:59","43885","8","97.52222222222223"
"64249852","cori haswell","regular_hsw","regular_1","2022-11-11 09:46:45","2022-11-14 00:00:00","2022-11-14 20:57:50","75470","8","167.7111111111111"
"64249857","cori haswell","genepool_shared","jgi_special_gtrna","2022-11-11 09:47:47","2022-11-11 09:48:30","2022-11-11 10:08:09","1179","1","0.16375"
"64249858","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:47:59","2022-11-11 09:50:10","2022-11-11 09:50:16","6","1","0.00005208333333333334"
"64249859","cori haswell","genepool_shared","genepool_shared","2022-11-11 09:48:05","2022-11-11 09:50:10","2022-11-11 20:51:47","39697","1","0.6891840277777778"
"64249862","cori haswell","genepool_shared","jgi_special_gtrna","2022-11-11 09:48:41","2022-11-11 09:49:26","2022-11-11 10:00:23","657","1","0.09125"
"64249863","cori haswell","genepool_shared","jgi_special_gtrna","2022-11-11 09:48:44","2022-11-11 09:49:26","2022-11-11 10:00:42","676","1","0.09388888888888888"
"64249864","cori haswell","genepool_shared","jgi_special_gtrna","2022-11-11 09:48:44","2022-11-11 09:49:26","2022-11-11 10:00:49","683","1","0.0948611111111111"
